"subject" "activities" "timebodyaccelerationmean()x" "timebodyaccelerationmean()y" "timebodyaccelerationmean()z" "timegravityaccelerationmean()x" "timegravityaccelerationmean()y" "timegravityaccelerationmean()z" "timebodyaccelerationjerkmean()x" "timebodyaccelerationjerkmean()y" "timebodyaccelerationjerkmean()z" "timebodygyroscopemean()x" "timebodygyroscopemean()y" "timebodygyroscopemean()z" "timebodygyroscopejerkmean()x" "timebodygyroscopejerkmean()y" "timebodygyroscopejerkmean()z" "timebodyaccelerationmagnitudemean()" "timegravityaccelerationmagnitudemean()" "timebodyaccelerationjerkmagnitudemean()" "timebodygyroscopemagnitudemean()" "timebodygyroscopejerkmagnitudemean()" "frequencybodyaccelerationmean()x" "frequencybodyaccelerationmean()y" "frequencybodyaccelerationmean()z" "frequencybodyaccelerationjerkmean()x" "frequencybodyaccelerationjerkmean()y" "frequencybodyaccelerationjerkmean()z" "frequencybodygyroscopemean()x" "frequencybodygyroscopemean()y" "frequencybodygyroscopemean()z" "frequencybodyaccelerationmagnitudemean()" "frequencybodybodyaccelerationjerkmagnitudemean()" "frequencybodybodygyroscopemagnitudemean()" "frequencybodybodygyroscopejerkmagnitudemean()" "timebodyaccelerationstd()x" "timebodyaccelerationstd()y" "timebodyaccelerationstd()z" "timegravityaccelerationstd()x" "timegravityaccelerationstd()y" "timegravityaccelerationstd()z" "timebodyaccelerationjerkstd()x" "timebodyaccelerationjerkstd()y" "timebodyaccelerationjerkstd()z" "timebodygyroscopestd()x" "timebodygyroscopestd()y" "timebodygyroscopestd()z" "timebodygyroscopejerkstd()x" "timebodygyroscopejerkstd()y" "timebodygyroscopejerkstd()z" "timebodyaccelerationmagnitudestd()" "timegravityaccelerationmagnitudestd()" "timebodyaccelerationjerkmagnitudestd()" "timebodygyroscopemagnitudestd()" "timebodygyroscopejerkmagnitudestd()" "frequencybodyaccelerationstd()x" "frequencybodyaccelerationstd()y" "frequencybodyaccelerationstd()z" "frequencybodyaccelerationjerkstd()x" "frequencybodyaccelerationjerkstd()y" "frequencybodyaccelerationjerkstd()z" "frequencybodygyroscopestd()x" "frequencybodygyroscopestd()y" "frequencybodygyroscopestd()z" "frequencybodyaccelerationmagnitudestd()" "frequencybodybodyaccelerationjerkmagnitudestd()" "frequencybodybodygyroscopemagnitudestd()" "frequencybodybodygyroscopejerkmagnitudestd()"
5 "WALKING" 0.278882600384047 -0.0165639482137666 -0.107895584906219 0.937704378788774 -0.191597747468242 -0.0544676137068833 0.0752444619658936 0.00915070843323634 -0.00365035032606647 -0.0270753319614623 -0.0699175946107829 0.0819434536447563 -0.0999637568556869 -0.0417031317443131 -0.0527212580447858 -0.965629093988183 -0.965629093988183 -0.983089446912851 -0.953467119556869 -0.985410199660266 -0.986124464977843 -0.956247133825702 -0.968893559261448 -0.985403822141802 -0.972655898700148 -0.982394789867061 -0.956536966927622 -0.975085923013294 -0.970677320221566 -0.967528626706056 -0.979604941595273 -0.960765061019202 -0.982862580605613 -0.988010737119645 -0.948167787119645 -0.955116445254062 -0.988435441506647 -0.974985027976366 -0.963681880605613 -0.985425378641063 -0.972652082333826 -0.985006808389956 -0.956218805228951 -0.971906217976366 -0.969332018744461 -0.977224431669129 -0.986238824387002 -0.984404961624815 -0.960240920871492 -0.960240920871492 -0.980155293781388 -0.944439483633678 -0.981930330635155 -0.989007365878877 -0.946919675716396 -0.951173051506647 -0.986824121299852 -0.974765954711965 -0.986285736587888 -0.956885181905465 -0.970436784756278 -0.9717701005613 -0.962115298936485 -0.979809614357459 -0.944357937754801 -0.981758593914328
5 "WALKING_DOWNSTAIRS" 0.278604054666667 -0.0156546993666667 -0.10512951217435 0.951514359083333 -0.202694619975 0.0245375937575 0.0751644931740833 0.00986492733008333 -0.00316485066260833 -0.0261136365875 -0.0627007878533333 0.0732744631666667 -0.0995860111041667 -0.0455376560708333 -0.046770737475 -0.927959340666667 -0.927959340666667 -0.965165170666667 -0.902808280333333 -0.967578507333333 -0.9659696415 -0.913680239416667 -0.938810571416667 -0.96267730025 -0.950350289583333 -0.966086118 -0.908392056416667 -0.941604016416667 -0.926805117916667 -0.9294658705 -0.950953123916667 -0.915534497833333 -0.959796021083333 -0.97206084425 -0.892566873666667 -0.912122876166667 -0.9891006695 -0.957779538916667 -0.93850909125 -0.962664081833333 -0.949372566083333 -0.9710131615 -0.905844153666667 -0.93413937525 -0.92144546125 -0.950368513083333 -0.968286866583333 -0.96446473575 -0.915844979666667 -0.915844979666667 -0.949749555333333 -0.884643742333333 -0.9568517535 -0.975091470833333 -0.889060744833333 -0.906023311 -0.966296776833333 -0.952058005416667 -0.974788824 -0.90677081375 -0.931161659 -0.927331756833333 -0.921785511833333 -0.94743638875 -0.886110702083333 -0.95608264525
5 "WALKING_UPSTAIRS" 0.278594557601523 -0.0168301845436777 -0.107471757321079 0.937151874111675 -0.210673851523858 -0.00398638709885292 0.0752563394352792 0.0101530676371497 -0.00396095393292893 -0.0256643867467259 -0.0712791209864086 0.0807003337173858 -0.100586602191117 -0.0418810280653553 -0.0532040507238071 -0.957118452220812 -0.957118452220812 -0.977099086840101 -0.944883327906091 -0.977945227969543 -0.982708162538071 -0.944314879467005 -0.958795212652284 -0.980362902373096 -0.964101611738579 -0.97584545677665 -0.944069295812183 -0.965242291535533 -0.960302251903553 -0.958327178908629 -0.971183913515228 -0.949319841357868 -0.97398418357868 -0.985641358477157 -0.93530970142132 -0.943850532982234 -0.989694757005076 -0.973419144974619 -0.957998813426396 -0.980343683477157 -0.963868513337563 -0.979259780114213 -0.946764964111675 -0.96158355534264 -0.959639990774112 -0.965242550736041 -0.980067963604061 -0.976878590634518 -0.950755032423858 -0.950755032423858 -0.971413821548223 -0.932475761624366 -0.972795904733503 -0.987113619670051 -0.934431491269036 -0.940117370063452 -0.982171038337563 -0.966340273121827 -0.98137517035533 -0.948377292271574 -0.959915073451777 -0.963228017538071 -0.953887432271574 -0.970743881662437 -0.933890002779188 -0.972989673845178
5 NA 0.281498904078947 -0.0162781688368421 -0.100696042777632 0.95912074868421 -0.0762191063861184 -0.0500981019802632 0.0754966130460526 0.00918693554467105 -0.00402763250953947 -0.0266108917392105 -0.0549544440521053 0.0816814570789474 -0.0945556973256579 -0.0440411521217105 -0.0530606617914474 -0.947369338092105 -0.947369338092105 -0.976339068157895 -0.940142985460526 -0.978765915328947 -0.979294940263158 -0.945662607697368 -0.943675561907895 -0.979354092368421 -0.969022617302632 -0.971899694342105 -0.943071565986842 -0.961995917434211 -0.959048526578947 -0.948714160657895 -0.970561545723684 -0.945246318092105 -0.975407853947368 -0.981629540592105 -0.93326807368421 -0.920922605065789 -0.988187774078947 -0.965482139013158 -0.929700285526316 -0.979045594276316 -0.969006959802632 -0.975371469013158 -0.948218325526316 -0.955606075394737 -0.956143807828947 -0.966525150131579 -0.979384989013158 -0.979612896842105 -0.935612577513158 -0.935612577513158 -0.971182538026316 -0.927792872368421 -0.973766417894737 -0.982734733355263 -0.931022090131579 -0.915438175197368 -0.980674665328947 -0.971427861052632 -0.977486385263158 -0.950383980789474 -0.952573257236842 -0.959244366447368 -0.938645617114474 -0.971032174802632 -0.929377346513158 -0.973317771644737
6 "LAYING" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.967072436842105 -0.936043420175439 -0.954425844736842 -0.935439769649123 -0.941771544385965 -0.932636612807018 -0.91235165222807 -0.948655471052632 -0.930153639473684 -0.953695957368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404
6 "SITTING" 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.420664662222222 0.915165104259259 0.341531310555556 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.954557603148148 -0.954557603148148 -0.970095771666667 -0.930236462592593 -0.985068502037037 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.939389701296296 -0.96228712537037 -0.961556660185185 -0.983609073333333 -0.954193738888889 -0.941714042407407 -0.962667314814815 -0.921199965925926 -0.969816635740741 -0.976176608888889 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.973102422222222 -0.961109291851852 -0.962073755 -0.975103204259259 -0.986855629814815 -0.983965359814815 -0.931292216611111 -0.931292216611111 -0.960786430740741 -0.947031781666667 -0.982698213703704 -0.952464881481481 -0.946380971111111 -0.962154454259259 -0.980079292592593 -0.944366881666667 -0.980261236296296 -0.975094739444444 -0.956182500185185 -0.965807466666667 -0.937187975962963 -0.958037119259259 -0.947100325185185 -0.982543631666667
6 "STANDING" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.483470597692308 0.954890346153846 0.263644691923077 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.102114125 -0.0404446925288462 -0.07083096875 -0.966777882884615 -0.966777882884615 -0.980141253846154 -0.946938300576923 -0.9864194225 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.962234984038462 -0.977356379807692 -0.968257068846154 -0.984618025769231 -0.965934509615385 -0.969295613269231 -0.968562516346154 -0.945695336153846 -0.985964053846154 -0.977076645 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.983422257692308 -0.983759479230769 -0.989679592307692 -0.958612786346154 -0.958612786346154 -0.977477145384615 -0.958287921923077 -0.98377138 -0.964953893653846 -0.972909186730769 -0.965882191153846 -0.985625270384615 -0.96624258 -0.986135599038461 -0.980705769807692 -0.977257800961538 -0.963305738076923 -0.962525369423077 -0.976381934807692 -0.959263063269231 -0.983434493076923
6 "WALKING" 0.268476537071531 -0.0192388582262661 -0.108344386655365 -0.28332905958083 0.589045290490701 0.473327230575107 0.0792948884374821 0.00999586371640916 -0.00287326417481974 -0.0179057306566472 -0.0877917839906152 0.119812716130186 -0.101325096624607 -0.0390204002923019 -0.062331816088412 -0.950259310851216 -0.950259310851216 -0.979529332775393 -0.942295152818312 -0.982154530643777 -0.969283279656652 -0.955329394304721 -0.960504112389127 -0.979743035436338 -0.971394464492132 -0.976894283462089 -0.959808869698569 -0.96663671769671 -0.964119075665236 -0.951920795851216 -0.974083525236051 -0.951616706280401 -0.975729968426323 -0.9645358050701 -0.946721952004292 -0.947347000625751 -0.949902798369099 -0.970972454031474 -0.956049331476395 -0.979814453619456 -0.971098598555079 -0.979837644320458 -0.965673115537911 -0.963415040701001 -0.964200759756795 -0.973969683118741 -0.979527157038627 -0.983547448183119 -0.936715108902718 -0.936715108902718 -0.973616263261803 -0.937500808266094 -0.973906832188841 -0.963006402393419 -0.945691916911302 -0.944351970450644 -0.981801072260372 -0.972935288669528 -0.981411873719599 -0.967847367639485 -0.962135424005722 -0.967560602188841 -0.938901090429185 -0.972041591959943 -0.939553972752504 -0.973281946895565
6 "WALKING_DOWNSTAIRS" 0.278442559924242 -0.0192175057393939 -0.102550758639394 -0.296368700833333 0.781683920606061 0.590922289621212 0.0760470124621212 0.0121940575811364 -0.00224455545303409 -0.0239798703034091 -0.0741293852310606 0.114585438871212 -0.101228591128788 -0.0387175455886364 -0.0638761919090909 -0.971220926969697 -0.971220926969697 -0.97935107719697 -0.957249689924242 -0.985850709848485 -0.977549755378788 -0.960535895151515 -0.969387365151515 -0.978590694318182 -0.970313413939394 -0.977271627121212 -0.971027302954545 -0.972834117954545 -0.965118309469697 -0.964101230984848 -0.972767605606061 -0.963215612651515 -0.980854129318182 -0.979375209924242 -0.957891632045455 -0.96546924780303 -0.980948726969697 -0.985300913030303 -0.974600639848485 -0.979068044015152 -0.969951131818182 -0.980727491136364 -0.974077531818182 -0.971316830606061 -0.966360520378788 -0.982156699621212 -0.983365790530303 -0.981975716287879 -0.962070306439394 -0.962070306439394 -0.972685460530303 -0.952678543560606 -0.979447225984848 -0.980166804848485 -0.958507223181818 -0.9653520975 -0.981652686060606 -0.971781231515152 -0.982953384924242 -0.975192022272727 -0.970722768106061 -0.96987781530303 -0.966070759318182 -0.97147786280303 -0.953958382651515 -0.978810107651515
6 "WALKING_UPSTAIRS" 0.270626882683753 -0.0176863742048615 -0.106093451542317 -0.427916575759446 0.623189401428212 0.62357679725063 0.0812499768484887 0.0116919418455542 -0.00613951465051259 -0.0178871754600252 -0.0950193911377834 0.122826651369018 -0.100835104751385 -0.037712203876461 -0.0634920348938287 -0.92839995877204 -0.92839995877204 -0.982566586725441 -0.938445369445844 -0.985673264382872 -0.968293799282116 -0.953120324816121 -0.960039070579345 -0.983226688413098 -0.976428924282116 -0.980255589105793 -0.968137260768262 -0.9718078252267 -0.967128732921914 -0.947010493921914 -0.979720439584383 -0.960638180352645 -0.982680494118388 -0.960741912632242 -0.94150191859068 -0.946319702384131 -0.941529038073048 -0.951439923362846 -0.941616371006297 -0.983488187178841 -0.97643663884131 -0.982703664559194 -0.970908297329975 -0.966507700163728 -0.964845898853904 -0.981742902997481 -0.983586398564232 -0.98790640290932 -0.928008545570529 -0.928008545570529 -0.979898746146096 -0.945765273287154 -0.982042396599496 -0.958234855982368 -0.939512319100756 -0.943319868154786 -0.985364281309824 -0.978243567153652 -0.983774383186398 -0.972062482279597 -0.964168280994962 -0.96746936395466 -0.930003018910579 -0.979135864924433 -0.946224903463476 -0.982263331032746
6 NA 0.25690189876282 -0.0207410406016667 -0.103650703314103 -0.494097466153846 0.297161564935897 0.858695653974359 0.0909290932692308 0.0201355631419231 -0.0125068316721154 -0.00345820865711538 -0.126320913351923 0.132267696667308 -0.105445289110256 -0.0342849329153846 -0.0646769661666667 -0.934246624038462 -0.934246624038462 -0.97234172025641 -0.915943620641026 -0.97550232301282 -0.951361653333333 -0.943016124102564 -0.949578905833333 -0.972715473589744 -0.970981844038462 -0.962594621602564 -0.947649374230769 -0.950146387307692 -0.961491881666667 -0.929026368019231 -0.961489030705128 -0.935087355833333 -0.96627087974359 -0.940638383653846 -0.926053975833333 -0.941953704089744 -0.918267381801282 -0.961022121410256 -0.957940127705128 -0.973099558397436 -0.971364164935897 -0.965974173846154 -0.956153443653846 -0.941569192564103 -0.961570189615385 -0.963345436025641 -0.971100861089744 -0.98465135051282 -0.911781490461538 -0.911781490461538 -0.96186572224359 -0.91699847974359 -0.964553315320513 -0.937397997820513 -0.922566367538462 -0.942027324717949 -0.976134804807692 -0.974057781730769 -0.967944164551282 -0.959136347628205 -0.938073946730769 -0.965142148974359 -0.916516832567308 -0.961526503589744 -0.920121387307692 -0.964745631153846
